0:0:0:0:0:0:0:1 - - [17/May/2018:13:59:48 +0800] "GET /Practical_Training/css/slide-unlock.css HTTP/1.1" 200 902
0:0:0:0:0:0:0:1 - - [17/May/2018:13:59:48 +0800] "GET /Practical_Training/js/jquery-3.2.0.min.js HTTP/1.1" 200 86596
0:0:0:0:0:0:0:1 - - [17/May/2018:13:59:48 +0800] "GET /Practical_Training/js/jquery.slideunlock.js HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [17/May/2018:13:59:48 +0800] "GET /Practical_Training/img/apic21738.jpg HTTP/1.1" 200 1239176
0:0:0:0:0:0:0:1 - - [17/May/2018:13:59:48 +0800] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [17/May/2018:13:59:58 +0800] "POST /Practical_Training/jsp/loginStu HTTP/1.1" 200 8259
0:0:0:0:0:0:0:1 - - [17/May/2018:13:59:58 +0800] "GET /Practical_Training/css/pageloader.css HTTP/1.1" 200 3410
0:0:0:0:0:0:0:1 - - [17/May/2018:13:59:58 +0800] "GET /Practical_Training/js/jquery.js HTTP/1.1" 200 258648
0:0:0:0:0:0:0:1 - - [17/May/2018:13:59:58 +0800] "GET /Practical_Training/js/pageloader.js HTTP/1.1" 200 1898
0:0:0:0:0:0:0:1 - - [17/May/2018:13:59:58 +0800] "GET /Practical_Training/jsp/page2.jsp HTTP/1.1" 200 514
0:0:0:0:0:0:0:1 - - [17/May/2018:14:00:11 +0800] "GET /Practical_Training/jsp/logoff.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2018:14:00:11 +0800] "GET /Practical_Training/jsp/login.jsp HTTP/1.1" 200 5667
0:0:0:0:0:0:0:1 - - [17/May/2018:14:02:13 +0800] "POST /Practical_Training/jsp/loginStu HTTP/1.1" 200 8259
0:0:0:0:0:0:0:1 - - [17/May/2018:14:02:13 +0800] "GET /Practical_Training/jsp/page2.jsp HTTP/1.1" 200 514
0:0:0:0:0:0:0:1 - - [17/May/2018:14:04:03 +0800] "POST /Practical_Training/jsp/loginStu HTTP/1.1" 200 8259
0:0:0:0:0:0:0:1 - - [17/May/2018:14:04:03 +0800] "GET /Practical_Training/jsp/page2.jsp HTTP/1.1" 200 514
0:0:0:0:0:0:0:1 - - [17/May/2018:14:05:43 +0800] "POST /Practical_Training/jsp/loginStu HTTP/1.1" 200 8261
0:0:0:0:0:0:0:1 - - [17/May/2018:14:05:43 +0800] "GET /Practical_Training/jsp/page2.jsp HTTP/1.1" 200 514
0:0:0:0:0:0:0:1 - - [17/May/2018:14:05:52 +0800] "POST /Practical_Training/jsp/loginStu HTTP/1.1" 200 8261
0:0:0:0:0:0:0:1 - - [17/May/2018:14:05:52 +0800] "GET /Practical_Training/jsp/page2.jsp HTTP/1.1" 200 514
0:0:0:0:0:0:0:1 - - [17/May/2018:14:08:08 +0800] "POST /Practical_Training/jsp/loginStu HTTP/1.1" 200 8261
0:0:0:0:0:0:0:1 - - [17/May/2018:14:08:08 +0800] "GET /Practical_Training/jsp/page2.jsp HTTP/1.1" 200 514
0:0:0:0:0:0:0:1 - - [17/May/2018:14:08:15 +0800] "POST /Practical_Training/jsp/loginStu HTTP/1.1" 200 8261
0:0:0:0:0:0:0:1 - - [17/May/2018:14:08:15 +0800] "GET /Practical_Training/jsp/page2.jsp HTTP/1.1" 200 514
0:0:0:0:0:0:0:1 - - [17/May/2018:14:08:34 +0800] "GET /Practical_Training/jsp/logoff.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2018:14:08:34 +0800] "GET /Practical_Training/jsp/login.jsp HTTP/1.1" 200 5667
0:0:0:0:0:0:0:1 - - [17/May/2018:14:11:54 +0800] "GET /Practical_Training/jsp/login.jsp HTTP/1.1" 200 5667
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:07 +0800] "GET /Practical_Training/jsp/login.jsp HTTP/1.1" 200 5667
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:07 +0800] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:21 +0800] "POST /Practical_Training/jsp/loginStu HTTP/1.1" 200 8261
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:21 +0800] "GET /Practical_Training/js/jquery.js HTTP/1.1" 200 258648
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:21 +0800] "GET /Practical_Training/css/pageloader.css HTTP/1.1" 200 3410
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:21 +0800] "GET /Practical_Training/js/pageloader.js HTTP/1.1" 200 1898
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:21 +0800] "GET /Practical_Training/jsp/page2.jsp HTTP/1.1" 200 514
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:21 +0800] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:31 +0800] "GET /Practical_Training/jsp/student_evaluation.jsp HTTP/1.1" 200 1457
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:31 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:31 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:31 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:31 +0800] "GET /Practical_Training/css/xiniu.css HTTP/1.1" 200 7718
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:31 +0800] "GET /Practical_Training/js/modernizr.custom.js HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:31 +0800] "GET /Practical_Training/js/hideShowPassword.min.js HTTP/1.1" 200 4637
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:31 +0800] "GET /Practical_Training/jsp/js/zepto.custom.js HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:31 +0800] "GET /Practical_Training/img/wink.svg HTTP/1.1" 200 2177
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:34 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:34 +0800] "GET /Practical_Training/jsp/js/zepto.custom.js HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:34 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:34 +0800] "GET /Practical_Training/jsp/js/zepto.custom.js HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:35 +0800] "GET /Practical_Training/jsp/student_evaluation.jsp HTTP/1.1" 200 1457
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:35 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:35 +0800] "GET /Practical_Training/jsp/js/zepto.custom.js HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:36 +0800] "GET /Practical_Training/jsp/student_evaluation.jsp HTTP/1.1" 200 1457
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:47 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:12:47 +0800] "GET /Practical_Training/jsp/js/zepto.custom.js HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:05 +0800] "GET /Practical_Training/jsp/login.jsp HTTP/1.1" 200 5667
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:15 +0800] "POST /Practical_Training/jsp/loginStu HTTP/1.1" 200 8261
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:15 +0800] "GET /Practical_Training/jsp/page2.jsp HTTP/1.1" 200 514
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:18 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:18 +0800] "GET /Practical_Training/jsp/js/zepto.custom.js HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:19 +0800] "GET /Practical_Training/jsp/student_evaluation.jsp HTTP/1.1" 200 1457
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:19 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:19 +0800] "GET /Practical_Training/jsp/js/zepto.custom.js HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:19 +0800] "GET /Practical_Training/jsp/student_evaluation.jsp HTTP/1.1" 200 1457
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:20 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:20 +0800] "GET /Practical_Training/jsp/js/zepto.custom.js HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:29 +0800] "GET /Practical_Training/jsp/login.jsp HTTP/1.1" 200 5667
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:29 +0800] "GET /favicon.ico HTTP/1.1" 404 988
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:38 +0800] "POST /Practical_Training/jsp/loginStu HTTP/1.1" 200 8261
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:38 +0800] "GET /Practical_Training/jsp/page2.jsp HTTP/1.1" 200 514
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:41 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:41 +0800] "GET /Practical_Training/css/xiniu.css HTTP/1.1" 200 7718
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:41 +0800] "GET /Practical_Training/js/modernizr.custom.js HTTP/1.1" 200 4601
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:41 +0800] "GET /Practical_Training/js/hideShowPassword.min.js HTTP/1.1" 200 4637
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:41 +0800] "GET /Practical_Training/jsp/js/zepto.custom.js HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:41 +0800] "GET /Practical_Training/img/wink.svg HTTP/1.1" 200 2177
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:41 +0800] "GET /Practical_Training/jsp/student_evaluation.jsp HTTP/1.1" 200 1457
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:42 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:42 +0800] "GET /Practical_Training/jsp/js/zepto.custom.js HTTP/1.1" 404 1078
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:48 +0800] "GET /Practical_Training/jsp/student_evaluation.jsp HTTP/1.1" 200 1457
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:48 +0800] "GET /Practical_Training/jsp/editspass.jsp HTTP/1.1" 200 6615
0:0:0:0:0:0:0:1 - - [17/May/2018:14:13:48 +0800] "GET /Practical_Training/jsp/js/zepto.custom.js HTTP/1.1" 404 1078
